video_id,title,channel,channel_id,published_at,duration_sec,view_count,like_count,comment_count,keyword,layer,subscribers,days_since,vpd,engagement_rate,views_per_sub,description,url,form,year,published_date,content_type
C7diA7qAyOs,스타일투자 전략 및 원칙,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-06-28T01:00:00Z,1233,245,14,0,금융투자아카데미 전체,전체업로드,43700,2565.2,0.1,5.714,0.0056,"스타일투자에도 원칙이 있다!
염동찬 애널리스트가 알려주는 스타일투자 원칙!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=C7diA7qAyOs,롱폼,2019,2019-06-28,longform
t4bd8Tbo_2w,은퇴 후 10만 시간 3편_투자의 사전엔 은퇴란 없다!,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-06-25T07:21:05Z,584,791,20,0,금융투자아카데미 전체,전체업로드,43700,2568.0,0.3,2.528,0.0181,"은퇴를 설계한다는 건 꿈을 설계한다는 것!
인생은 해를 거듭할 수록 즐거워야 하기에,  당신은 나이가 들수록 행복해야 하기에!
은퇴후 1만 시간 무엇을 준비해야 하는가에 대해 함께 알아볼까요?

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=t4bd8Tbo_2w,롱폼,2019,2019-06-25,longform
Lxvswb8y7GU,은퇴 후 10만 시간 2편,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-06-18T06:07:34Z,858,1605,27,0,금융투자아카데미 전체,전체업로드,43700,2575.0,0.6,1.682,0.0367,"지금 여러분은 어떤 집에 살고 있나요?
여러분의 인생이 머물러야 할 금융의 집을 소개합니다!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=Lxvswb8y7GU,롱폼,2019,2019-06-18,longform
zaHcdJ5Lofw,주식가치 평가의 기초 2편,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-06-14T00:39:42Z,1374,2021,54,2,금융투자아카데미 전체,전체업로드,43700,2579.2,0.8,2.771,0.0462,"기업에 대한 적절한 가치평가는 어떻게 해야 할까요?
기업에 대한 가치평가 방법을 알려드립니다 :) 

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=zaHcdJ5Lofw,롱폼,2019,2019-06-14,longform
xn8qMm-ZouA,은퇴 후 10만 시간 1편,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-06-11T05:10:45Z,872,1254,38,0,금융투자아카데미 전체,전체업로드,43700,2582.1,0.5,3.03,0.0287,"은퇴 후 월 평균 연금 수령액 52만원, 과연 10만 시간을 살 수 있을까요?
현금 흐름 분석을 통해 알아봅시다!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=xn8qMm-ZouA,롱폼,2019,2019-06-11,longform
QVnPT9etMhc,[강창희 대표의 행복 100세 자산관리] 평생 현역이 답이다.,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-06-07T06:36:49Z,1082,9784,230,3,금융투자아카데미 전체,전체업로드,43700,2586.0,3.8,2.381,0.2239,"행복한 은퇴 설계를 위해 강창희대표님이 알려주시는
[40대부터 시작하는 행복 100세 자산관리] 시리즈!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=QVnPT9etMhc,롱폼,2019,2019-06-07,longform
LclVWEL78n4,[강창희 대표의 행복 100세 자산관리] 퇴직 후의 12만 시간,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-06-04T05:12:57Z,1042,21790,413,5,금융투자아카데미 전체,전체업로드,43700,2589.1,8.4,1.918,0.4986,"[정오표] 영상시간 00:03, 04:15
356일 → 365일

행복한 은퇴 설계를 위해 강창희대표님이 알려주시는
[40대부터 시작하는 행복 100세 자산관리] 시리즈!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=LclVWEL78n4,롱폼,2019,2019-06-04,longform
Mdi3gpleNkk,주식가치 평가의 기초 1편,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-31T09:00:04Z,1223,6389,114,7,금융투자아카데미 전체,전체업로드,43700,2592.9,2.5,1.894,0.1462,"주가는 왜 오를까요?
높은주가의 원인은 무엇일까요?
금리는 왜 중요할까요?

이번 영상을 통해, 그 답을 알아봅니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=Mdi3gpleNkk,롱폼,2019,2019-05-31,longform
f7YiOGAGxEE,[성공주식투자전략 #05] 성공투자를 위한 글로벌 자산배분_고화질,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-28T08:35:09Z,1056,249,7,0,금융투자아카데미 전체,전체업로드,43700,2595.9,0.1,2.811,0.0057,"# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=f7YiOGAGxEE,롱폼,2019,2019-05-28,longform
wPP3RXlBf3w,[성공주식투자전략 #04] 퀀트를 통한 포트폴리오 선정_고화질,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-28T08:24:02Z,539,144,3,0,금융투자아카데미 전체,전체업로드,43700,2595.9,0.1,2.083,0.0033,"● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH",https://www.youtube.com/watch?v=wPP3RXlBf3w,롱폼,2019,2019-05-28,longform
UtXymB9YnE8,[성공주식투자전략 #03] 성공투자를 위한 실전 투자 전략_고화질,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-28T08:14:58Z,806,105,4,1,금융투자아카데미 전체,전체업로드,43700,2595.9,0.0,4.762,0.0024,"# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=UtXymB9YnE8,롱폼,2019,2019-05-28,longform
B5nQnpQ-Y-Y,[성공주식투자전략 #02] 성공투자를 위한 4가지 기본적 분석 방법_고화질,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-28T08:03:13Z,1005,179,6,0,금융투자아카데미 전체,전체업로드,43700,2595.9,0.1,3.352,0.0041,"# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=B5nQnpQ-Y-Y,롱폼,2019,2019-05-28,longform
jUzDBi3WUI4,[성공주식투자전략 #01] 성공투자를 위한 3가지 접근법_고화질,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-28T07:37:14Z,463,181,4,0,금융투자아카데미 전체,전체업로드,43700,2596.0,0.1,2.21,0.0041,"# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=jUzDBi3WUI4,롱폼,2019,2019-05-28,longform
xbI45TK3hJk,[성공주식투자전략 #05] 성공투자를 위한 글로벌 자산배분,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-28T01:00:05Z,1057,166,6,0,금융투자아카데미 전체,전체업로드,43700,2596.2,0.1,3.614,0.0038,"이번 영상에서는 듀얼모멘텀을 통한 글로벌 자산배분과
팩터/색터 전략을 통한 글로벌 자산배분을 알아봅니다. 

● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH",https://www.youtube.com/watch?v=xbI45TK3hJk,롱폼,2019,2019-05-28,longform
B5rGLIm3W3Q,[성공주식투자전략 #04] 퀀트를 통한 포트폴리오 선정,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-23T08:23:28Z,539,201,4,1,금융투자아카데미 전체,전체업로드,43700,2600.9,0.1,2.488,0.0046,"배당에 의한 실전투자전략과
해외투자 주의사항(국내와 다른 세금)에 대해 알아봅니다.

● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH",https://www.youtube.com/watch?v=B5rGLIm3W3Q,롱폼,2019,2019-05-23,longform
8IB21ZRf2bQ,[성공주식투자전략 #03] 성공투자를 위한 실전 투자 전략,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-21T07:42:06Z,806,164,6,0,금융투자아카데미 전체,전체업로드,43700,2602.9,0.1,3.659,0.0038,"실전 전략이 없다면, 수 많은 전략은 무용지물!

생각보다 간단한 전문가의 투자방식을 함께 알아봅시다!

● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH",https://www.youtube.com/watch?v=8IB21ZRf2bQ,롱폼,2019,2019-05-21,longform
cj7SIX2cKEs,사회초년생을 위한 투자입문 티저 영상,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-17T08:03:45Z,58,360,3,0,금융투자아카데미 전체,전체업로드,43700,2606.9,0.1,0.833,0.0082,"▶사회초년생을 위한 투교협 이벤트!◀
사회초년생 여러분!
건강하게 내 자산 지키고,
건강한 음료 선물 받으세요!

※ 참여방법
▶자세히보기 : https://bit.ly/2JKzc5j

▷ 이벤트기간 : 2019. 05. 17(금) ~ 2019. 06. 07 (금)
▷ 당첨자발표 : 2019. 06.10 (월)
▷ 정보수집기간 : 2019. 06. 10(월) ~ 19. 06.14 (금)
▷ 이벤트 경품 : 스무디킹 엔젤푸드 X 20명
▷ 경품지급일 : 2019. 06. 17 (월)

※ 본 이벤트는 페이스북에서 진행되는 이벤트입니다. 

▶ 이벤트 바로가기 : https://bit.ly/2JKzc5j 
▷ 사회초년생 투자입문 보러가기 : http://naver.me/xbkeyotP

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=cj7SIX2cKEs,쇼츠(60s이하),2019,2019-05-17,shorts
MuxuSrrpVpg,[성공주식투자전략 #02] 성공투자를 위한 4가지 기본적 분석 방법,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-17T07:46:48Z,1005,180,3,0,금융투자아카데미 전체,전체업로드,43700,2606.9,0.1,1.667,0.0041,"기본적인 분석만으로도 성공투자를 위한 기초체력을 충분히 다질 수 있습니다.

거래하고자 하는 주식의 가치를 가늠할 수 있는 기본적인 분석 방법 4가지를 알려드립니다.

● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH",https://www.youtube.com/watch?v=MuxuSrrpVpg,롱폼,2019,2019-05-17,longform
1td07C_8iTc,[성공주식투자전략 #01] 성공투자를 위한 3가지 접근법,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-14T02:06:03Z,463,310,9,1,금융투자아카데미 전체,전체업로드,43700,2610.2,0.1,3.226,0.0071,"성공적인 주식투자를 위한 
올바른 접근법을 알려드립니다.

● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH",https://www.youtube.com/watch?v=1td07C_8iTc,롱폼,2019,2019-05-14,longform
tFV8wQ_UbzI,사회초년생의 대출과 내 집 마련 이야기,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-10T04:52:31Z,851,684,6,0,금융투자아카데미 전체,전체업로드,43700,2614.1,0.3,0.877,0.0157,"이번 콘텐츠는 사회초년생의 금융/투자 문제 해결에 도움을 주고자 기획된 콘텐츠로, 사회초년생이 일상생활에서 부딪치게 되는 금융 문제에 대해 전문가들이 명쾌한 해결책을 제시해 드립니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=tFV8wQ_UbzI,롱폼,2019,2019-05-10,longform
wjehYD_Z5A4,[인생 2막 희망 설계 : 액티브시니어 #10] 즐거운 시니어 라이프! 액티브한 그들은 어떻게 살고 있을까?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-05-03T08:28:01Z,741,425,13,0,금융투자아카데미 전체,전체업로드,43700,2620.9,0.2,3.059,0.0097,"""퇴직 후에 어떻게 살지?"" 저자 이춘재씨가 알려주는 퇴직 후 인생2막 이야기 
자산진단, 지출관리, 소득관리, 투자관리 등 은퇴 1세대의 현실적인 조언!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=wjehYD_Z5A4,롱폼,2019,2019-05-03,longform
sb_i4A7wxZc,[인생 2막 희망 설계 : 액티브시니어 #09] 100만원을 저축할 수 있다면? 이제부턴 제대로!,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-29T05:32:39Z,1104,718,21,0,금융투자아카데미 전체,전체업로드,43700,2625.0,0.3,2.925,0.0164,"""퇴직 후에 어떻게 살지?"" 저자 이춘재씨가 알려주는 퇴직 후 인생2막 이야기 
자산진단, 지출관리, 소득관리, 투자관리 등 은퇴 1세대의 현실적인 조언!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=sb_i4A7wxZc,롱폼,2019,2019-04-29,longform
-oEXIw9_-yM,투자고수와 함께하는 투자콘서트 LIVE,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-28T09:59:47Z,9208,467,26,0,금융투자아카데미 전체,전체업로드,43700,2625.9,0.2,5.567,0.0107,"투자고수와 함께하는 투자콘서트
글로벌 투자환경 분석과 투자전략
강사 : 홍춘욱 키움증권 투자전략팀장
            민영기 동국대 겸임교수",https://www.youtube.com/watch?v=-oEXIw9_-yM,롱폼,2019,2019-04-28,longform
gWkQhy7tLhM,사회초년생의 펀드투자 A to Z,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-22T08:05:30Z,990,821,18,0,금융투자아카데미 전체,전체업로드,43700,2631.9,0.3,2.192,0.0188,"이번 콘텐츠는 사회초년생의 금융/투자 문제 해결에 도움을 주고자 기획된 콘텐츠로, 사회초년생이 일상생활에서 부딪치게 되는 금융 문제에 대해 전문가들이 명쾌한 해결책을 제시해 드립니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=gWkQhy7tLhM,롱폼,2019,2019-04-22,longform
iv7j2OmZKXg,사회초년생이 알아야 하는 3가지 투자 원칙,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-19T06:26:16Z,922,1059,17,0,금융투자아카데미 전체,전체업로드,43700,2635.0,0.4,1.605,0.0242,"이번 콘텐츠는 사회초년생의 금융/투자 문제 해결에 도움을 주고자 기획된 콘텐츠로, 사회초년생이 일상생활에서 부딪치게 되는 금융 문제에 대해 전문가들이 명쾌한 해결책을 제시해 드립니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=iv7j2OmZKXg,롱폼,2019,2019-04-19,longform
IGwU5W3JiZQ,사회초년생 자산관리를 위한 월급 사용설명서,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-15T09:02:06Z,1312,2188,27,0,금융투자아카데미 전체,전체업로드,43700,2638.9,0.8,1.234,0.0501,"이번 콘텐츠는 사회초년생의 금융/투자 문제 해결에 도움을 주고자 기획된 콘텐츠로, 사회초년생이 일상생활에서 부딪치게 되는 금융 문제에 대해 전문가들이 명쾌한 해결책을 제시해 드립니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=IGwU5W3JiZQ,롱폼,2019,2019-04-15,longform
rLQHIEI4SB4,[인생 2막 희망 설계 : 액티브시니어 #08] 노후준비금! 끝까지 지킬 수 있습니까?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-11T07:57:34Z,749,520,13,0,금융투자아카데미 전체,전체업로드,43700,2642.9,0.2,2.5,0.0119,"""퇴직 후에 어떻게 살지?"" 저자 이춘재씨가 알려주는 퇴직 후 인생2막 이야기 
자산진단, 지출관리, 소득관리, 투자관리 등 은퇴 1세대의 현실적인 조언!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=rLQHIEI4SB4,롱폼,2019,2019-04-11,longform
hQFhzdLKwrU,[인생 2막 희망 설계 : 액티브시니어 #07] 인생 2막! 나는 프리랜서 1년차 신입직원,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-09T04:05:16Z,459,379,7,0,금융투자아카데미 전체,전체업로드,43700,2645.1,0.1,1.847,0.0087,"""퇴직 후에 어떻게 살지?"" 저자 이춘재씨가 알려주는 퇴직 후 인생2막 이야기 
이 콘텐츠는 자산진단, 지출관리, 소득관리, 투자관리로 구성되어 은퇴 1세대의 현실적인 조언을 담고 있다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=hQFhzdLKwrU,롱폼,2019,2019-04-09,longform
D4-DLO89YoY,[인생 2막 희망 설계 : 액티브시니어 #06] 퇴직 후.. 일 안해도 살만큼 벌어놨수?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-04-03T07:30:09Z,701,649,16,0,금융투자아카데미 전체,전체업로드,43700,2651.0,0.2,2.465,0.0149,"""퇴직 후에 어떻게 살지?"" 저자 이춘재씨가 알려주는 퇴직 후 인생2막 이야기 
자산진단, 지출관리, 소득관리, 투자관리 등 은퇴 1세대의 현실적인 조언!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=D4-DLO89YoY,롱폼,2019,2019-04-03,longform
IAMh0ppMH7k,[인생 2막 희망 설계 : 액티브시니어 #05] 지금 가진 내 재산! 모두 내꺼 맞아?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-03-29T04:56:26Z,636,467,11,0,금융투자아카데미 전체,전체업로드,43700,2656.1,0.2,2.355,0.0107,"""퇴직 후에 어떻게 살지?"" 저자 이춘재씨가 알려주는 퇴직 후 인생2막 이야기 
자산진단, 지출관리, 소득관리, 투자관리 등 은퇴 1세대의 현실적인 조언!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=IAMh0ppMH7k,롱폼,2019,2019-03-29,longform
XMh95E_W2q8,[인생 2막 희망 설계 : 액티브시니어 #04] 매월 25일 당첨보장 로또! '월급'이 없어진 날,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-03-26T02:06:54Z,603,446,12,0,금융투자아카데미 전체,전체업로드,43700,2659.2,0.2,2.691,0.0102,"""퇴직 후에 어떻게 살지?"" 저자 이춘재씨가 알려주는 퇴직 후 인생2막 이야기 
자산진단, 지출관리, 소득관리, 투자관리 등 은퇴 1세대의 현실적인 조언!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=XMh95E_W2q8,롱폼,2019,2019-03-26,longform
1EwD-kdiYfc,"[강창희 대표의 행복100세 자산관리] 4. 자녀리스크, 어떻게 대비할 것인가?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-03-22T06:51:28Z,1027,7634,164,4,금융투자아카데미 전체,전체업로드,43700,2663.0,2.9,2.201,0.1747,"행복한 은퇴 설계를 위해 강창희대표님이 알려주시는
[40대부터 시작하는 행복 100세 자산관리] 시리즈!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=1EwD-kdiYfc,롱폼,2019,2019-03-22,longform
pNvs705NsjM,[강창희 대표의 행복100세 자산관리] 3. 자녀리스크를 아십니까?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2019-03-22T06:35:13Z,953,10709,199,0,금융투자아카데미 전체,전체업로드,43700,2663.0,4.0,1.858,0.2451,"행복한 은퇴 설계를 위해 강창희대표님이 알려주시는
[40대부터 시작하는 행복 100세 자산관리] 시리즈!

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=pNvs705NsjM,롱폼,2019,2019-03-22,longform
