video_id,title,channel,channel_id,institution,institution_type,official_status,credibility_note,published_at,duration_sec,view_count,like_count,comment_count,description,url,form,content_type,is_investment_related,is_risk_safety_related,matched_investment_keywords,matched_risk_keywords,subscribers,published_date,year,days_since,vpd,engagement_rate,views_per_sub
H6YAFubl7E8,소셜라이브 NOW 시즌3 시작합니다!😀,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-04-01T01:06:30Z,154,909,18,6,"소셜라이브 NOW 시즌3 첫 방송 시작!🎊
4월 3일(금) 오후 1시 32분

매월 1,3주 금요일 유튜브와 페이스북에서 만나는
금융감독원 소셜라이브 NOW가
시즌3로 새롭게 돌아왔습니다.

첫 방송은 ""온라인 금융감독 업무설명회"" 특집을 준비했는데요.
앞으로 2주간 3회에 걸쳐 업권별로 진행될 예정이오니
많은 시청 부탁드리겠습니다

🔷제1회 : 4월 3일(금)
- 1부(오후 1시 32분) : IT·핀테크
- 2부(오후 2시 30분) : 중소서민금융

🔷제2회 : 4월 7일(화)
- 1부(오후 1시 32분) : 은행
- 2부(오후 2시 30분) : 보험

🔷제3회 : 4월 10일(금)
- 1부(오후 1시 32분) : 금융투자
- 2부(오후 2시 30분) : 소비자보호

좋아요&구독 많이 눌러주시고요,
4월 3일 금요일 1시 32분에 뵙겠습니다. 💓",https://www.youtube.com/watch?v=H6YAFubl7E8,쇼츠추정(61-180s),shorts_estimated,1,1,"투자, 금융투자","소비자, 보호",35300,2020-04-01,2020,2291.2,0.4,2.64,0.0258
KUKinKAYgIo,자본시장을 움직이는 조력자 ((금융동아리 및 특성화고 학생을 위한 금융교육 영상 11편),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-03-09T04:30:02Z,227,952,9,0,"금융투자 유관기관의 역할
펀드와 관련된 기관의 역할

#금융교육 #금융투자 #펀드",https://www.youtube.com/watch?v=KUKinKAYgIo,롱폼,longform,1,0,"투자, 펀드, 금융투자",,35300,2020-03-09,2020,2314.1,0.4,0.945,0.027
mnu5dQ_FPW4,높은 수익에는 높은 위험이 따르는 법! (금융동아리 및 특성화고 학생을 위한 금융교육 영상 10편),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-03-04T15:00:06Z,307,1264,8,0,"수익률과 리스크의 관계
투자위험의 관리와 분산투자

#금융교육 #투자위험 #분산투자",https://www.youtube.com/watch?v=mnu5dQ_FPW4,롱폼,longform,1,0,투자,,35300,2020-03-04,2020,2318.6,0.5,0.633,0.0358
lQ0httXiuXs,(중학교 · 고등학교) 금융회사의 종류와 역할,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-03-03T06:35:00Z,298,26074,140,5,"중학생, 고등학생들이 알아두면 좋은 금융상식
은행, 증권, 보험, 신용카드 회사가 하는 일

#금융교육 #금융회사 #은행",https://www.youtube.com/watch?v=lQ0httXiuXs,롱폼,longform,1,0,증권,,35300,2020-03-03,2020,2320.0,11.2,0.556,0.7386
XwfuyvMdZWY,투자는 어떻게 하는 걸까? (금융동아리 및 특성화고 학생을 위한 금융교육 영상 9편),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-03-02T03:17:02Z,363,2289,16,2,"주식, 채권, 펀드별 특성과 투자방법
적립식 펀드의 원리

#금융교육 #주식 #펀드",https://www.youtube.com/watch?v=XwfuyvMdZWY,롱폼,longform,1,0,"주식, 투자, 펀드, 채권",,35300,2020-03-02,2020,2321.1,1.0,0.786,0.0648
M281JXf-AEQ,(초등학교 고학년) 금융회사의 종류와 역할,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-01-18T04:00:01Z,295,14085,59,10,"초등학교 4학년, 5학년, 6학년 어린이들의 눈높이에서 쉽게 설명한 은행, 신용카드, 보험, 증권회사가 하는 일

#금융교육 #은행 #신용카드",https://www.youtube.com/watch?v=M281JXf-AEQ,롱폼,longform,1,0,증권,,35300,2020-01-18,2020,2365.1,6.0,0.49,0.399
0vXxP7avpv4,(초등학교 저학년) 금융회사의 종류와 역할,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-01-13T07:02:32Z,226,9776,69,3,"초등학교 1학년, 2학년, 3학년 어린 학생들의 눈높이에서 쉽게 설명한 은행, 신용카드, 보험, 증권회사가 하는 일

#금융교육 #은행 #신용카드",https://www.youtube.com/watch?v=0vXxP7avpv4,롱폼,longform,1,0,증권,,35300,2020-01-13,2020,2370.0,4.1,0.736,0.2769
gp4IDj7l_kw,금융회사 계좌개설이 왜 이렇게 복잡한가요?_(새해 첫 소셜라이브 NOW  시즌2-19회),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2020-01-03T05:27:57Z,1854,23773,56,9,"소셜라이브 영상이 07:08 부터 시작합니다 ^^

😊새해 첫 소셜라이브 NOW 🎉 (시즌2-19회)  
[2020년 1월 3일 금요일 오후 1시 32분⏰라이브 영상]
'금융회사 계좌개설이 왜 이렇게 복잡한가요?'

금융회사에서 통장 하나 만드는데  
신분증 외에도 이것저것 물어보고 작성해야 할 서류도 많고
왜 그런걸까요?

금감원 자금세탁방지실 직원과 국민은행 자금세탁방지부
직원과 함께 그 이유 파헤쳐봅니다~! 🙋‍♀️🙍‍♂️

2020년에도 소셜라이브 NOW 본방사수~! 잊지마세요 🤗
새해 복 많이 받으세요🙇‍♀️🙇‍♂️💕

1월 3일 금요일 오후 1시 32분(13:32),
금융감독원 페이스북(www.youtube.com/fsskorea)
유튜브(www.youtube.com/fsskorea)
동시 생방송에 많은 참여 부탁드립니다😁

🎥금감원 소셜라이브 NOW 시즌2는 매월 1,3주 금요일 오후 1시32분 금감원 페이스북과 유튜브 채널에서 라이브로 방송합니다.

#금감원 #고객확인제도 #자금세탁방지",https://www.youtube.com/watch?v=gp4IDj7l_kw,롱폼,longform,1,0,계좌,,35300,2020-01-03,2020,2380.0,10.0,0.273,0.6735
YB9zPGh1Mls,금감원 출입기자가 뽑은  「2019 금감원 5대 뉴스」 _(소셜라이브NOW 시즌2-18회),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-12-20T05:33:41Z,2242,37568,20,1,"🤩 2019년 금융감독원 5대 뉴스
7:20  소셜라이브 시작 ▶ '2019 금감원 5대 뉴스'
9:36    ① 포용금융 
14:00  ② 인터넷전문은행   
17:55  ③ 사모펀드
24:33  ④ 혁신금융서비스
30:32  ⑤ 종합검사
32:27  소셜라이브 애청자분들에게 한마디! 

🎙이번주 소셜라이브NOW 시즌2-18회
[12월 20일 금요일 오후 1시 32분⏰라이브]

2019년에는 어떤 금융소식들이 있었을까요?

이데일리 박종오기자와 서울경제 이지윤기자와 함께
2019년 금감원의 5대 뉴스를 뽑아 이야기나눕니다🙋‍♀️🙍‍♂️

2020년에도 소셜라이브 NOW 많이 사랑해주세요 🤗
새해 복 많이 받으세요🙇‍♀️🙇‍♂️💕
.
12월 20일 금요일 오후 1시 32분(13:32),
#금융감독원 페이스북(www.youtube.com/fsskorea)
유튜브(www.youtube.com/fsskorea)
동시 생방송에 많은 참여 부탁드립니다😁
.
🎥금감원 소셜라이브 NOW 시즌2는 매월 1,3주 금요일 오후 1시32분 금감원 페이스북과 유튜브 채널에서 라이브로 방송합니다.

#금융감독원 #5대뉴스 #기자",https://www.youtube.com/watch?v=YB9zPGh1Mls,롱폼,longform,1,0,펀드,,35300,2019-12-20,2019,2394.0,15.7,0.056,1.0642
XqrqbcGXouc,숨은자산찾기로 소확행 이뤄보세요~!_ 영상뉴스 파인톡톡 43회,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-11-11T01:00:00Z,120,804,20,9,#금감원 #내계좌한눈에 #휴면계좌조회,https://www.youtube.com/watch?v=XqrqbcGXouc,쇼츠추정(61-180s),shorts_estimated,1,0,계좌,,35300,2019-11-11,2019,2433.2,0.3,3.607,0.0228
Bgu30AiIdz0,우리가 투자에 실패하는 이유_김원장 KBS 기자 (금감원 소셜라이브 특집 공개방송),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-10-18T05:58:59Z,3835,27231,125,48,"영상이 (라이브 스트리밍후) 11:15부터 시작합니다.
(10월 18일 금요일 오후 1시 32분 ⏰에 진행된 라이브 공개방송입니다 ^^)

금융전문가와 함께하는 '금융이 머니?'의 첫번째 시간으로 김원장 KBS기자와 함께
점점 복잡해지는 투자 상품과 수많은 정보속에서 우리가 유념해야 할 점을 짚어봅니다👍

김원장 기자에게 궁금한점을 실시간으로 물어보세요~!
.
금융감독원 페이스북 (www.facebook.com/fsskorea)
유튜브(www.youtube.com/fsskorea)
그리고 네이버TV(tv.naver.com/fss)까지~
동시 생방송에 많은 참여 부탁드립니다😁

#김원장 #소셜라이브 #금감원",https://www.youtube.com/watch?v=Bgu30AiIdz0,롱폼,longform,1,0,투자,,35300,2019-10-18,2019,2457.0,11.1,0.635,0.7714
7JSVQyMtGV0,'금융이 머니?'_금감원 소셜라이브NOW 공개방송 참여 안내(10/18~11.29),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-10-15T05:43:15Z,37,414,13,0,"🤩소셜라이브 NOW 공개방송 방청객 모집 : 10/18(금) 오후 1시 32분 
매월 1,3주 금요일 유튜브와 소셜라이브에서 만나는 
금감원 소셜라이브NOW가 특집 '공개방송'을 개최합니다🎉

4인의 금융전문가를 모시고 진행되는 이번 행사는 
10/18(금)부터 격주 금요일마다 총 4회로 열립니다.
.
첫번째 방송인 10/18(금)에 소셜라이브 애청자를 초대하니 많은 신청바랍니다😄
(참가신청 방법은 하단 양식 참고해주세요:)
참석하시는 모든 분들께 현장에서 소정의 선물🎁을 제공할 예정입니다^^
.
「소셜라이브NOW 공개방송」 강연 소개(10/18~11/29)
.
🌳 1회차 : 10/18(금) 오후 1시 32분
✔️강사 : 김원장 KBS 기자 (KBS 사사건건 진행중)
✔️주제 : ""우리가 투자에 실패하는 이유""
✔️장소 : 여의도 금감원 본원 1층 로비
 .
🌳 2회차 : 11/1(금) 오후 1시 32분
✔️강사 : 홍춘욱 이코노미스트 (돈의 역사 著)
✔️주제 : 돈의 역사를 알면 경제가 보인다
✔️장소 : 여의도 금감원 본원 1층 로비
.
🌳 3회차 : 11/15(금) 오후 1시 32분
✔️강사 : 성선화 기자 (이데일리 기자, 6개월에 천만원 모으기 著)
✔️주제 : 생활 속 돈이 모이는 금융꿀팁
✔️장소 : 여의도 금감원 본원 1층 로비
.
🌳 4회차 : 11/29(금) 오후 1시 32분
✔️강사 : 돈쌤
✔️주제 : 준비된 노후는 두렵지 않다
✔️장소 : 여의도 금감원 본원 1층 로비
.
⭐️1회차 소셜라이브 공개방송 신청방법👨‍👨‍👧‍👧
✔️신청방법 : 이메일(fsspr_apply@fss.or.kr)로 신청양식 작성후 전송
✔️발표 : 개별 통보

- 신청 양식 -
1. 신청 강연(회차, 날짜) : 1회차, 10/18(금)
2. 이름 :홍길동
3. 휴대전화 : 010-1234-5678
4. 이메일 : fsslove@naver.com
5. 개인정보 제공 동의 여부 (예: 동의 or 부동의)

 [ 개인정보 제공 동의서 ]
- 개인정보 수집이용목적 : 소셜라이브 공개방송 참가신청
- 수집항목 : 성명 , 휴대전화번호 , 이메일
- 보유 및 이용기간 : 개인정보 제공일로부터 1 개월
- 개인정보 수집동의 거부시 불이익 : 참가신청이 되지 않습니다.",https://www.youtube.com/watch?v=7JSVQyMtGV0,쇼츠(60s이하),shorts,1,0,투자,,35300,2019-10-15,2019,2460.0,0.2,3.14,0.0117
KcbpBI3K6Hc,돈의 가치도 변해요~ 저축과 투자 (초등10편),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-10-08T05:55:50Z,263,26560,79,68,"시간의 흐름에 따라 달라지는 돈의 가치과 그 이유

초중고 대상 금융교육 동영상 클립 - 초등교육 10편

#금감원 #금융교육 #초등학교",https://www.youtube.com/watch?v=KcbpBI3K6Hc,롱폼,longform,1,0,투자,,35300,2019-10-08,2019,2467.0,10.8,0.553,0.7524
ktWzbpn0MbA,[금융감독원 대학생기자단] 금감원과 함께라면 대학생도 할 수 있다!(feat. 금감원 금융자문서비스),금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-10-04T05:57:05Z,206,767,13,0,"계좌잔액부족, 카드한도초과에서 벗어나는 방법!
영상으로 확인해보세요^^",https://www.youtube.com/watch?v=ktWzbpn0MbA,롱폼,longform,1,0,계좌,,35300,2019-10-04,2019,2471.0,0.3,1.695,0.0217
R5sLFXsSIbM,은행원이 알려주는 재테크 꿀팁! (for 사회초년생)_소셜라이브NOW 시즌2-12,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-09-20T04:57:10Z,1089,16708,46,7,"😍 이번주 금감원 소셜라이브 NOW_(시즌2-12회)
""사회초년생(2030)을 위해 은행원이 알려주는 재테크 꿀팁😎""
.
[ 9월 20일 금요일 13:32 ⏰ ]
.
사회초년생 등 재테크를 처음 시작하시는 분들을 위해
현직 은행원분들을 직접 모셨습니다 🙋‍♀️🙍‍♂️
.
예적금, 연금, 금융상품?? 월급 어떻게 관리해야할지
막막하셨던 분들 이번주 방송 본방사수해주세요~~! 👏
.
실시간으로도 궁금한 질문들 많이 남겨주시면
직접 궁금증 해결해드립니다 👍
.
9월 20일 금요일 오후 1시 32분,
금융감독원 페이스북(www.youtube.com/fsskorea)
유튜브(www.youtube.com/fsskorea)
동시 생방송에 많은 참여 부탁드립니다😁
.
🎥금감원 소셜라이브 NOW 시즌2는 매월 1,3주 금요일 오후 1시32분 금감원 페이스북과 유튜브 채널에서 라이브로 방송합니다.

#금감원 #은행원 #재테크 #금융꿀팁",https://www.youtube.com/watch?v=R5sLFXsSIbM,롱폼,longform,1,0,"재테크, 연금",,35300,2019-09-20,2019,2485.1,6.7,0.317,0.4733
QRG4_fWPHqM,"자본시장의 전문가, ""금융투자회사""",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-09-13T03:30:00Z,492,5486,37,3,"금융권 진로교육 영상 3편 ""자본시장의 전문가, ""금융투자회사""

금융권 진로에 대한 학생들의 관심사항을 담은 교육 영상입니다 ^^

- 금융투자회사의 종류 및 다양한 직업 소개
- 증권회사 딜링룸 방문
- 금융투자회사 직업(펀드매니저) 체험

#금감원 #진로 #펀드매니저",https://www.youtube.com/watch?v=QRG4_fWPHqM,롱폼,longform,1,0,"투자, 펀드, 증권, 금융투자",,35300,2019-09-13,2019,2492.1,2.2,0.729,0.1554
_X_9r5mJE4w,금융을 위해 얼마나 시간을 투자하십니까?,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-07-26T06:39:04Z,95,703,16,1,"★금융감독원 대국민 금융인식 개선 캠페인★ 「금융더하기 시간」

순간의 선택이 미래를 바꾸기도 합니다.
당신의 미래를 위해 비교하고 따져보고
확인하는 만큼 확실해 집니다. 
금융에 시간을 더하세요 =)

#금감원 #금융더하기시간 #금융캠페인",https://www.youtube.com/watch?v=_X_9r5mJE4w,쇼츠추정(61-180s),shorts_estimated,1,0,투자,,35300,2019-07-26,2019,2541.0,0.3,2.418,0.0199
_DWMhLckVyc,"[금융감독원 소셜라이브] 종합검사, 오해와 진실?! 금감원 검사총괄팀 소환! feat.은행연합회, 금투협회, 보험협회",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-04-19T05:30:53Z,1565,19370,39,8,"소셜라이브 NOW 시즌2 제2회는 최근 금융권의 핫이슈인
""금감원 종합검사""에 관한 주제로 찾아왔습니다""

오늘 방송에서는 금감원 검사총괄국 실무진과 주요 금융업권(은행, 증권, 보험) 협회 실무진을 초대하고 종합검사에 관해 이야기 나누어보려고합니다🙂
.
🎁오늘의 선물🎁
방송시청후 시청소감 혹은 방송에 대한 제안을 페이스북 댓글로 남겨주시면 20분을 선정해 스타벅스 커피쿠폰(5천원권)을 총 20분께 드립니다🥳
(4월 21일까지 댓글 남겨주세요) 
.
📺오늘 방송도 페이스북&유튜브 동시 라이브합니다.
금융감독원 페이스북(www.facebook.com/fsskorea)
금융감독원 유튜브(www.youtube.com/fsskorea)
.
.
⏰금감원 소셜라이브 NOW는 매월 1,3주 금요일 13:32 
페이스북과 유튜브 채널에서 라이브로 방송합니다

#금감원 #금감원종합검사 #금감원검사",https://www.youtube.com/watch?v=_DWMhLckVyc,롱폼,longform,1,0,증권,,35300,2019-04-19,2019,2639.0,7.3,0.243,0.5487
000TSjqxQlo,"[30초][금융감독원 파인톡톡] 증권 불공정거래, 피해 안 보고, 제보하기!",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-01-10T07:24:03Z,31,245,0,0,"증권 불공정거래 피해! 
이렇게 예방하세요. 

주식 매수 전 
금융감독원 전자공시시스템 
‘다트’ 홈페이지에서 
회사의 재무상태, 영업실적 등을 확인해 
부실기업 여부를 따져봐야 합니다. 

사업보고서에서 회사나 임직원의 제재내역, 
공시내용의 빈번한 번복 여부 등을 
확인하시기 바랍니다. 
자칭 주식전문가의 종목 추천을 맹신하지 마세요. 

과도한 투자 수익률을 제시하며 
호객행위를 한다면, 유의하셔야 합니다. 


시세조종에 주의하세요! 

10주 이하의 단주 매매가 반복 체결되거나 
주가가 단시간에 급등락하는 경우 조심하셔야 합니다. 

테마주에 대한 ‘묻지마 투자’는 신중하세요. 

구체적 사실관계 확인 없이 
소문에만 의존하여 투자하면 
큰 손실을 입을 수 있습니다. 

허위풍문을 유포만 해도 
형사처벌되거나 과징금이 부과될 수 있습니다. 

불공정 거래를 적극 제보해주세요. 

제보자의 신분상 비밀을 보장하며 
적발 또는 조치에 도움이 되었다고 인정되는 경우 포상금을 지급합니다.",https://www.youtube.com/watch?v=000TSjqxQlo,쇼츠(60s이하),shorts,1,1,"주식, 투자, 증권","주의, 피해, 불공정, 유의",35300,2019-01-10,2019,2738.0,0.1,0.0,0.0069
alqAUMAAeIQ,[금융감독원 파인톡톡] 증권 불공정거래 예방,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2019-01-03T02:02:39Z,138,373,5,1,"상장회사 대표 A씨
중국시장 진출 허위 보도자료를
배포한 후 주가가 오르자 
주식을 매도해
47억원의 부당이득을 챙겼습니다.

자칭 주식전문가 B씨는 
증권방송에서 보유 종목을 추천했고,
주가가 오르자
주식을 매도하여 12억원의 부당이득을 취했습니다.

전업투자자 C씨는 
직전가보다 조금씩 높은 가격으로 
소량씩 주문을 반복,
투자자들이 강한 매수세로 착각해 
주가가 오르자
C씨는 주식을 처분해
5억원의 부당이득을 챙겼습니다. 
 
증권 불공정거래 피해!
이렇게 예방하세요.

주식 매수 전 
금융감독원 전자공시시스템 
‘다트’ 홈페이지에서
회사의 재무상태, 영업실적 등을 확인해
부실기업 여부를 따져봐야 합니다.

사업보고서에서 회사나 임직원의 제재내역,
공시내용의 빈번한 번복 여부 등을
확인하시기 바랍니다.
자칭 주식전문가의 종목 추천을 맹신하지 마세요.

과도한 투자 수익률을 제시하며 
호객행위를 한다면, 유의하셔야 합니다.


시세조종에 주의하세요!

10주 이하의 단주 매매가 반복 체결되거나
주가가 단시간에 급등락하는 경우 조심하셔야 합니다.

테마주에 대한 ‘묻지마 투자’는 신중하세요. 

구체적 사실관계 확인 없이 
소문에만 의존하여 투자하면 
큰 손실을 입을 수 있습니다.

허위풍문을 유포만 해도 
형사처벌되거나 과징금이 부과될 수 있습니다.

불공정 거래를 적극 제보해주세요.

제보자의 신분상 비밀을 보장하며
적발 또는 조치에 도움이 되었다고 인정되는 경우 포상금을 지급합니다.",https://www.youtube.com/watch?v=alqAUMAAeIQ,쇼츠추정(61-180s),shorts_estimated,1,1,"주식, 투자, 증권, 상장","주의, 피해, 불공정, 유의",35300,2019-01-03,2019,2745.2,0.1,1.609,0.0106
g-FKkmWz9pE,디지털금융 '그 가족의 신세계' 5편 「이제 금융상품은 온라인으로 비교」,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-12-12T04:26:30Z,338,357,3,2,"- 금융소비자정보포털 '파인' 찾기
- 원하는 금융상품 비교하는 방법(예금, 펀드 등)",https://www.youtube.com/watch?v=g-FKkmWz9pE,롱폼,longform,1,1,펀드,소비자,35300,2018-12-12,2018,2767.1,0.1,1.401,0.0101
hd-HnEw-tuI,"디지털금융 '그 가족의 신세계' 4편 「내 연금, 내가 몰라도 인터넷은 안다!」",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-12-12T04:23:34Z,354,536,3,0,"- 다양한 노후자금 준비방법과 3층 연금체계
- 통합연금포털의 '내연금 조회' 활용 방법",https://www.youtube.com/watch?v=hd-HnEw-tuI,롱폼,longform,1,0,연금,,35300,2018-12-12,2018,2767.1,0.2,0.56,0.0152
fnuyAe9uAPY,[금융감독원 소셜라이브 NOW]  숨은내돈찾기 2탄 「증권투자재산」편,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-10-19T06:14:43Z,971,196,2,0,"금융감독원 소셜라이브 ""NOW"" 
숨은내돈찾기 특집 제2탄, 「증권투자재산」편

잠자고 있는😴 당신의 증권투자재산
3,183억원💰을 깨워주세요

휴면성 증권계좌 뿐만 아니라
미수령주식·배당금과 실기주과실까지.
휴면성 증권투자재산을 탈탈 털어보는 시간!
(처음듣는 용어라구요?🧐
용어도 친절하게 설명해 드릴께요😎)
.
라이브방송 중 댓글로 시청자퀴즈를 맞히신 분께
추첨을 통해 별다방 상품권☕️도 보내드립니다.
.
10월 19일 금요일 13:32,
www.facebook.com/fsskorea

본방사수! 채널고정!",https://www.youtube.com/watch?v=fnuyAe9uAPY,롱폼,longform,1,0,"주식, 투자, 증권, 배당, 계좌",,35300,2018-10-19,2018,2821.0,0.1,1.02,0.0056
BJVUCaAhoq0,"[금융감독원 파인톡톡] 숨은 내 돈 한눈에 찾는 법! 내계좌 한눈에, 어카운트인포",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-08-08T08:34:56Z,83,2900,18,1,"저축은행에 잠들어있는 1,481억 원!
‘내 계좌 한눈에’에서 깨워보세요! 

자신의 모든 금융계좌를 통합 조회할 수 있는 ‘내계좌한눈에’.
저축은행 계좌도 한눈에 확인할 수 있습니다.

금융감독원 금융포털 파인의‘내 계좌 한눈에’에 접속,
본인인증을 거쳐 원하는 권역의 계좌를 한눈에 조회할 수 있습니다. 

1년 이상 거래가 없는 비활동성 여부를 확인할 수 있고,
계좌번호, 상품명, 잔고, 개설일, 만기일 등
계좌 정보를 조회할 수 있습니다.

모바일로도 이용 가능합니다.

만기가 지난 예적금 계좌를 방치하면
약정금리보다 낮은 금리가 적용되고
대포통장 등 각종 금융사기에 악용 소지가 있으니까요.

‘내계좌 한눈에’로 확인하고,
영업점에서 해지 신청하세요.

이제, 저축은행 미사용 계좌도
금융감독원 금융포털 파인의‘내 계좌 한눈에’로 찾아보세요.",https://www.youtube.com/watch?v=BJVUCaAhoq0,쇼츠추정(61-180s),shorts_estimated,1,1,계좌,사기,35300,2018-08-08,2018,2892.9,1.0,0.655,0.0822
lM6x3k8EidE,"[30초] [금융감독원 파인톡톡] 숨은 내 돈 한눈에 찾는 법! 내계좌 한눈에, 어카운트인포",금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-08-08T08:34:54Z,27,833,5,0,"저축은행에 잠들어있는 1,481억 원!
‘내 계좌 한눈에’에서 깨워보세요! 

자신의 모든 금융계좌를 통합 조회할 수 있는 ‘내계좌한눈에’.
저축은행 계좌도 한눈에 확인할 수 있습니다.

금융감독원 금융포털 파인의‘내 계좌 한눈에’에 접속,
본인인증을 거쳐 원하는 권역의 계좌를 한눈에 조회할 수 있습니다. 

1년 이상 거래가 없는 비활동성 여부를 확인할 수 있고,
계좌번호, 상품명, 잔고, 개설일, 만기일 등
계좌 정보를 조회할 수 있습니다.

모바일로도 이용 가능합니다.

만기가 지난 예적금 계좌를 방치하면
약정금리보다 낮은 금리가 적용되고
대포통장 등 각종 금융사기에 악용 소지가 있으니까요.

‘내계좌 한눈에’로 확인하고,
영업점에서 해지 신청하세요.

이제, 저축은행 미사용 계좌도
금융감독원 금융포털 파인의‘내 계좌 한눈에’로 찾아보세요.",https://www.youtube.com/watch?v=lM6x3k8EidE,쇼츠(60s이하),shorts,1,1,계좌,사기,35300,2018-08-08,2018,2892.9,0.3,0.6,0.0236
nAXfC42oCEo,[금융감독원 소셜라이브  NOW] 숨은 내 돈 찾기 특집,금융감독원(Financial Supervisory Service),UCjA-tHJ2xLwZRXzqXq0UaqA,금융감독원,감독·소비자보호,공식 채널,금융감독원 공식 채널,2018-08-06T07:10:02Z,1063,312,7,1,"본방송은 http://www.facebook.com/fsskorea 에서 
매달 첫째, 셋째 금요일 13:32 에 참여하실 수 있습니다.

금융감독원 소셜라이브 ""NOW"" 7회
“숨은내돈💰찾기 특집!”
(동영상 : 2분 41초부터 시작합니다.)

이번 주에는
""숨은 내 돈 찾기 특집"" 1탄으로

주요 금융계좌를 한번에 조회
정리할 수 있는

#내_계좌_한눈에 
#어카운트인포

휴면계좌를 조회할 수 있는

#휴면계좌통합조회

에 대하여 알아봅니다.",https://www.youtube.com/watch?v=nAXfC42oCEo,롱폼,longform,1,0,계좌,,35300,2018-08-06,2018,2895.0,0.1,2.564,0.0088
